Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Method name,Filename
Cassandra,CASSANDRA-6333,ArrayList.java,java.util.ArrayList,elementData,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,ArrayList.java,java.util.ArrayList,remove,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,ResultSet.java,org.apache.cassandra.cql3.ResultSet,trim,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement,process,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement,pageCountQuery,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement,execute,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,processStatement,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,process,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,execute_cql3_query,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$execute_cql3_query,getResult,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,ProcessFunction.java,org.apache.thrift.ProcessFunction,process,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,TBaseProcessor.java,org.apache.thrift.TBaseProcessor,process,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,CustomTThreadPoolServer.java,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6333,Thread.java,java.lang.Thread,run,,ArrayIndexOutOfBoundsException,,,,,,
Cassandra,CASSANDRA-6341,Lists.java,org.apache.cassandra.cql3.Lists$Discarder,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,DeleteStatement.java,org.apache.cassandra.cql3.statements.DeleteStatement,updateForKey,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ModificationStatement.java,org.apache.cassandra.cql3.statements.ModificationStatement,getMutations,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ModificationStatement.java,org.apache.cassandra.cql3.statements.ModificationStatement,executeWithoutCondition,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ModificationStatement.java,org.apache.cassandra.cql3.statements.ModificationStatement,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,processStatement,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,process,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,execute_cql3_query,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$execute_cql3_query,getResult,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ProcessFunction.java,org.apache.thrift.ProcessFunction,process,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,TBaseProcessor.java,org.apache.thrift.TBaseProcessor,process,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,CustomTThreadPoolServer.java,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6341,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ArrayBackedSortedColumns.java,org.apache.cassandra.db.ArrayBackedSortedColumns,addColumn,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ColumnFamily.java,org.apache.cassandra.db.ColumnFamily,addColumn,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,AbstractQueryPager.java,org.apache.cassandra.service.pager.AbstractQueryPager,discardLast,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,AbstractQueryPager.java,org.apache.cassandra.service.pager.AbstractQueryPager,fetchPage,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,SliceQueryPager.java,org.apache.cassandra.service.pager.SliceQueryPager,fetchPage,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,SelectStatement.java,org.apache.cassandra.cql3.statements.SelectStatement,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,processStatement,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,QueryProcessor.java,org.apache.cassandra.cql3.QueryProcessor,processPrepared,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ExecuteMessage.java,org.apache.cassandra.transport.messages.ExecuteMessage,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,Message.java,org.apache.cassandra.transport.Message$Dispatcher,messageReceived,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ChannelUpstreamEventRunnable.java,org.jboss.netty.handler.execution.ChannelUpstreamEventRunnable,doRun,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ChannelEventRunnable.java,org.jboss.netty.handler.execution.ChannelEventRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6343,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6349,Native Method,java.net.PlainSocketImpl,socketAccept,,SocketException,,,,,,
Cassandra,CASSANDRA-6349,Unknown Source,java.net.AbstractPlainSocketImpl,accept,,SocketException,,,,,,
Cassandra,CASSANDRA-6349,Unknown Source,java.net.ServerSocket,implAccept,,SocketException,,,,,,
Cassandra,CASSANDRA-6349,MessagingService.java,org.apache.cassandra.net.MessagingService$SocketThread,run,,SocketException,,,,,,
Cassandra,CASSANDRA-6373,TDisruptorServer.java,com.thinkaurelius.thrift.TDisruptorServer,<init>,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,THsHaDisruptorServer.java,org.apache.cassandra.thrift.THsHaDisruptorServer,<init>,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,THsHaDisruptorServer.java,org.apache.cassandra.thrift.THsHaDisruptorServer$Factory,buildTServer,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,TServerCustomFactory.java,org.apache.cassandra.thrift.TServerCustomFactory,buildTServer,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,ThriftServer.java,org.apache.cassandra.thrift.ThriftServer$ThriftServerThread,<init>,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,ThriftServer.java,org.apache.cassandra.thrift.ThriftServer,start,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,start,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,activate,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,main,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,URLClassLoader.java,java.net.URLClassLoader$1,run,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,Native Method,java.security.AccessController,doPrivileged,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,URLClassLoader.java,java.net.URLClassLoader,findClass,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,ClassLoader.java,java.lang.ClassLoader,loadClass,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,FutureTask.java,java.util.concurrent.FutureTask,report,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,FutureTask.java,java.util.concurrent.FutureTask,get,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,DebuggableThreadPoolExecutor.java,org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor,extractThrowable,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,DebuggableThreadPoolExecutor.java,org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor,logExceptionsAfterExecute,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,DebuggableScheduledThreadPoolExecutor.java,org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor,afterExecute,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,CancellationException,,,,,,
Cassandra,CASSANDRA-6373,Thread.java,java.lang.Thread,run,,CancellationException,,,,,,
Cassandra,CASSANDRA-6374,SSTableWriter.java,org.apache.cassandra.io.sstable.SSTableWriter,rawAppend,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,SSTableWriter.java,org.apache.cassandra.io.sstable.SSTableWriter,append,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,Memtable.java,org.apache.cassandra.db.Memtable$FlushRunnable,writeSortedContents,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,Memtable.java,org.apache.cassandra.db.Memtable$FlushRunnable,runWith,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,DiskAwareRunnable.java,org.apache.cassandra.io.util.DiskAwareRunnable,runMayThrow,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6374,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6376,MiniDFSCluster.java,org.apache.hadoop.hdfs.MiniDFSCluster,startDataNodes,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6378,TFramedTransport.java,org.apache.thrift.transport.TFramedTransport,readFrame,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TFramedTransport.java,org.apache.thrift.transport.TFramedTransport,read,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TTransport.java,org.apache.thrift.transport.TTransport,readAll,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TBinaryProtocol.java,org.apache.thrift.protocol.TBinaryProtocol,readAll,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TBinaryProtocol.java,org.apache.thrift.protocol.TBinaryProtocol,readI32,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TBinaryProtocol.java,org.apache.thrift.protocol.TBinaryProtocol,readMessageBegin,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,TServiceClient.java,org.apache.thrift.TServiceClient,receiveBase,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,recv_describe_partitioner,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,describe_partitioner,,TTransportException,,,,,,
Cassandra,CASSANDRA-6378,BulkLoader.java,org.apache.cassandra.tools.BulkLoader$ExternalClient,init,,TTransportException,,,,,,
Cassandra,CASSANDRA-6385,FailureDetector.java,org.apache.cassandra.gms.ArrivalWindow,phi,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,FailureDetector.java,org.apache.cassandra.gms.FailureDetector,interpret,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,Gossiper.java,org.apache.cassandra.gms.Gossiper,doStatusCheck,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,Gossiper.java,org.apache.cassandra.gms.Gossiper,access$700,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,Gossiper.java,org.apache.cassandra.gms.Gossiper$GossipTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,DebuggableScheduledThreadPoolExecutor.java,org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor$UncomplainingRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRunAndReset,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,FutureTask.java,java.util.concurrent.FutureTask,runAndReset,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,ScheduledThreadPoolExecutor.java,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,access$301,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,ScheduledThreadPoolExecutor.java,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6385,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-6403,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,doDeliverHintsToEndpoint,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,deliverHintsToEndpoint,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,access$300,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager$4,run,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,Thread.java,java.lang.Thread,run,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,ParallelCompactionIterable.java,org.apache.cassandra.db.compaction.ParallelCompactionIterable,<init>,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,runWith,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,DiskAwareRunnable.java,org.apache.cassandra.io.util.DiskAwareRunnable,runMayThrow,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,executeInternal,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,AbstractCompactionTask.java,org.apache.cassandra.db.compaction.AbstractCompactionTask,execute,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$6,runMayThrow,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,FutureTask.java,java.util.concurrent.FutureTask,run,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerGet,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6403,FutureTask.java,java.util.concurrent.FutureTask,get,,ExecutionException,,,,,,
Cassandra,CASSANDRA-6406,DefaultMBeanServerInterceptor.java,com.sun.jmx.interceptor.DefaultMBeanServerInterceptor,getMBean,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,DefaultMBeanServerInterceptor.java,com.sun.jmx.interceptor.DefaultMBeanServerInterceptor,getAttribute,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,JmxMBeanServer.java,com.sun.jmx.mbeanserver.JmxMBeanServer,getAttribute,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnectionImpl.java,javax.management.remote.rmi.RMIConnectionImpl,doOperation,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnectionImpl.java,javax.management.remote.rmi.RMIConnectionImpl,access$300,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnectionImpl.java,javax.management.remote.rmi.RMIConnectionImpl$PrivilegedOperation,run,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnectionImpl.java,javax.management.remote.rmi.RMIConnectionImpl,doPrivilegedOperation,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnectionImpl.java,javax.management.remote.rmi.RMIConnectionImpl,getAttribute,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Unknown Source,sun.reflect.GeneratedMethodAccessor7,invoke,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Method.java,java.lang.reflect.Method,invoke,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,UnicastServerRef.java,sun.rmi.server.UnicastServerRef,dispatch,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Transport.java,sun.rmi.transport.Transport$1,run,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Native Method,java.security.AccessController,doPrivileged,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Transport.java,sun.rmi.transport.Transport,serviceCall,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,TCPTransport.java,sun.rmi.transport.tcp.TCPTransport,handleMessages,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,TCPTransport.java,sun.rmi.transport.tcp.TCPTransport$ConnectionHandler,run0,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,TCPTransport.java,sun.rmi.transport.tcp.TCPTransport$ConnectionHandler,run,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Thread.java,java.lang.Thread,run,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,StreamRemoteCall.java,sun.rmi.transport.StreamRemoteCall,exceptionReceivedFromServer,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,StreamRemoteCall.java,sun.rmi.transport.StreamRemoteCall,executeCall,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,UnicastRef.java,sun.rmi.server.UnicastRef,invoke,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,Unknown Source,javax.management.remote.rmi.RMIConnectionImpl_Stub,getAttribute,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,RMIConnector.java,javax.management.remote.rmi.RMIConnector$RemoteMBeanServerConnection,getAttribute,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6406,MBeanServerInvocationHandler.java,javax.management.MBeanServerInvocationHandler,invoke,,InstanceNotFoundException,,,,,,
Cassandra,CASSANDRA-6419,DefaultMBeanServerInterceptor.java,com.sun.jmx.interceptor.DefaultMBeanServerInterceptor,rethrow,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,DefaultMBeanServerInterceptor.java,com.sun.jmx.interceptor.DefaultMBeanServerInterceptor,rethrowMaybeMBeanException,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,DefaultMBeanServerInterceptor.java,com.sun.jmx.interceptor.DefaultMBeanServerInterceptor,getAttribute,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,JmxMBeanServer.java,com.sun.jmx.mbeanserver.JmxMBeanServer,getAttribute,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,MBeanCommandProcessor.java,mx4j.tools.adaptor.http.MBeanCommandProcessor,createMBeanElement,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,MBeanCommandProcessor.java,mx4j.tools.adaptor.http.MBeanCommandProcessor,executeRequest,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,HttpAdaptor.java,mx4j.tools.adaptor.http.HttpAdaptor$HttpClient,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,DatabaseDescriptor.java,org.apache.cassandra.config.DatabaseDescriptor,getMaxHintWindow,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,StorageProxy.java,org.apache.cassandra.service.StorageProxy,getMaxHintWindow,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,Method.java,java.lang.reflect.Method,invoke,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,MethodUtil.java,sun.reflect.misc.Trampoline,invoke,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,Unknown Source,sun.reflect.GeneratedMethodAccessor8,invoke,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,StandardMBeanIntrospector.java,com.sun.jmx.mbeanserver.StandardMBeanIntrospector,invokeM2,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,MBeanIntrospector.java,com.sun.jmx.mbeanserver.MBeanIntrospector,invokeM,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,PerInterface.java,com.sun.jmx.mbeanserver.PerInterface,getAttribute,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6419,MBeanSupport.java,com.sun.jmx.mbeanserver.MBeanSupport,getAttribute,,NullPointerException,,,,,,
Cassandra,CASSANDRA-6449,AbstractMultimap.java,com.google.common.collect.AbstractMultimap,wrapCollection,,IOException,,,,,,
Cassandra,CASSANDRA-6454,Cassandra.java,org.apache.cassandra.thrift.Cassandra$set_keyspace_result$set_keyspace_resultStandardScheme,read,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-6454,TServiceClient.java,org.apache.thrift.TServiceClient,receiveBase,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-6454,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,recv_set_keyspace,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-6454,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,set_keyspace,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-6454,AbstractCassandraStorage.java,org.apache.cassandra.hadoop.pig.AbstractCassandraStorage,initSchema,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-6458,NumberFormatException.java,java.lang.NumberFormatException,forInputString,,NumberFormatException,,,,,,
Cassandra,CASSANDRA-6458,Integer.java,java.lang.Integer,parseInt,,NumberFormatException,,,,,,
Cassandra,CASSANDRA-6458,Int32Type.java,org.apache.cassandra.db.marshal.Int32Type,fromString,,NumberFormatException,,,,,,
Cassandra,CASSANDRA-6470,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,Thread.java,java.lang.Thread,run,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,SliceQueryFilter.java,org.apache.cassandra.db.filter.SliceQueryFilter,start,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,CompositesSearcher.java,org.apache.cassandra.db.index.composites.CompositesSearcher,makePrefix,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,CompositesSearcher.java,org.apache.cassandra.db.index.composites.CompositesSearcher,getIndexedIterator,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,CompositesSearcher.java,org.apache.cassandra.db.index.composites.CompositesSearcher,search,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,SecondaryIndexManager.java,org.apache.cassandra.db.index.SecondaryIndexManager,search,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,search,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,PagedRangeCommand.java,org.apache.cassandra.db.PagedRangeCommand,executeLocally,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,StorageProxy.java,org.apache.cassandra.service.StorageProxy$LocalRangeSliceRunnable,runMayThrow,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ReadTimeoutException.java,com.datastax.driver.core.exceptions.ReadTimeoutException,copy,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ResultSetFuture.java,com.datastax.driver.core.ResultSetFuture,extractCauseFromExecutionException,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,ResultSetFuture.java,com.datastax.driver.core.ResultSetFuture,getUninterruptibly,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,Session.java,com.datastax.driver.core.Session,execute,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,CqlCommands.java,br.com.pollkan.batch.CqlCommands,executeQuery,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,BaseBatch.java,br.com.pollkan.batch.BaseBatch,processChild,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6470,BaseBatch.java,br.com.pollkan.batch.BaseBatch,run,,ReadTimeoutException,,,,,,
Cassandra,CASSANDRA-6476,MessagingService.java,org.apache.cassandra.net.MessagingService,addCallback,,AssertionError,,,,,,
