Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Unique Filename,,Method name
AspectJ,41123,ResolvedTypeX.java,org.aspectj.weaver.ResolvedTypeX,collectCrosscuttingMembers,,NullPointerException,,,,,,,
AspectJ,41123,CrosscuttingMembersSet.java,org.aspectj.weaver.CrosscuttingMembersSet,addOrReplaceAspect,,NullPointerException,,,,,,,
AspectJ,41123,AspectDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.AspectDeclaration,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,41123,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,41123,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,NullPointerException,,,,,,,
AspectJ,41123,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,NullPointerException,,,,,,,
AspectJ,41123,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,41123,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,41123,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,41123,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,41123,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,,,
AspectJ,41123,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,,,
AspectJ,423257,Main.java,com.betfair.marketupdates.Main,start,,VerifyError,,,,,,,
AspectJ,423257,Verticle.java,org.vertx.java.platform.Verticle,start,,VerifyError,,,,,,,
AspectJ,423257,DefaultPlatformManager.java,org.vertx.java.platform.impl.DefaultPlatformManager$19,run,,VerifyError,,,,,,,
AspectJ,423257,DefaultContext.java,org.vertx.java.core.impl.DefaultContext$3,run,,VerifyError,,,,,,,
AspectJ,423257,SingleThreadEventExecutor.java,io.netty.util.concurrent.SingleThreadEventExecutor,runAllTasks,,VerifyError,,,,,,,
AspectJ,423257,NioEventLoop.java,io.netty.channel.nio.NioEventLoop,run,,VerifyError,,,,,,,
AspectJ,423257,SingleThreadEventExecutor.java,io.netty.util.concurrent.SingleThreadEventExecutor$2,run,,VerifyError,,,,,,,
AspectJ,423257,Thread.java,java.lang.Thread,run,,VerifyError,,,,,,,
AspectJ,42515,ResolvedTypeMunger.java,org.aspectj.weaver.ResolvedTypeMunger,matches,,NullPointerException,,,,,,,
AspectJ,42515,ConcreteTypeMunger.java,org.aspectj.weaver.ConcreteTypeMunger,matches,,NullPointerException,,,,,,,
AspectJ,42515,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,weaveInterTypeDeclarations,,NullPointerException,,,,,,,
AspectJ,42515,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,doPendingWeaves,,NullPointerException,,,,,,,
AspectJ,42515,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,NullPointerException,,,,,,,
AspectJ,42515,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,NullPointerException,,,,,,,
AspectJ,42515,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,42515,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,42515,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,42515,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,42515,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,42515,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,42515,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,42515,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,42515,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,43033,ReferencePointcut.java,org.aspectj.weaver.patterns.ReferencePointcut,concretize1,,NullPointerException,,,,,,,
AspectJ,43033,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,concretize,,NullPointerException,,,,,,,
AspectJ,43033,CrosscuttingMembers.java,org.aspectj.weaver.CrosscuttingMembers,addDeclare,,NullPointerException,,,,,,,
AspectJ,43033,CrosscuttingMembers.java,org.aspectj.weaver.CrosscuttingMembers,addDeclares,,NullPointerException,,,,,,,
AspectJ,43033,ResolvedTypeX.java,org.aspectj.weaver.ResolvedTypeX,collectCrosscuttingMembers,,NullPointerException,,,,,,,
AspectJ,43033,CrosscuttingMembersSet.java,org.aspectj.weaver.CrosscuttingMembersSet,addOrReplaceAspect,,NullPointerException,,,,,,,
AspectJ,43033,AspectDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.AspectDeclaration,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,43033,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,43033,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,NullPointerException,,,,,,,
AspectJ,43033,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,NullPointerException,,,,,,,
AspectJ,43033,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,43033,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,43033,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,43033,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,43033,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,43033,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,43033,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,43033,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,43033,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,43709,ProgramElement.java,org.aspectj.asm.internal.ProgramElement,toLinkLabelString,,NullPointerException,,,,,,,
AspectJ,43709,AJDTStructureViewNode.java,org.eclipse.ajdt.internal.core.AJDTStructureViewNode,getLabel,,NullPointerException,,,,,,,
AspectJ,43709,AJDTStructureViewNodeAdapter.java,org.eclipse.ajdt.internal.core.AJDTStructureViewNodeAdapter,getLabel,,NullPointerException,,,,,,,
AspectJ,43709,WorkbenchLabelProvider.java,org.eclipse.ui.model.WorkbenchLabelProvider,getText,,NullPointerException,,,,,,,
AspectJ,43709,TreeViewer.java,org.eclipse.jface.viewers.TreeViewer,doUpdateItem,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer$UpdateItemSafeRunnable,run,,NullPointerException,,,,,,,
AspectJ,43709,InternalPlatform.java,org.eclipse.core.internal.runtime.InternalPlatform,run,,NullPointerException,,,,,,,
AspectJ,43709,Platform.java,org.eclipse.core.runtime.Platform,run,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,doUpdateItem,,NullPointerException,,,,,,,
AspectJ,43709,StructuredViewer.java,org.eclipse.jface.viewers.StructuredViewer$UpdateItemSafeRunnable,run,,NullPointerException,,,,,,,
AspectJ,43709,StructuredViewer.java,org.eclipse.jface.viewers.StructuredViewer,updateItem,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,createTreeItem,,NullPointerException,,,,,,,
AspectJ,43709,BusyIndicator.java,org.eclipse.swt.custom.BusyIndicator,showWhile,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,createChildren,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer,handleTreeExpand,,NullPointerException,,,,,,,
AspectJ,43709,AbstractTreeViewer.java,org.eclipse.jface.viewers.AbstractTreeViewer$4,treeExpanded,,NullPointerException,,,,,,,
AspectJ,43709,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,,NullPointerException,,,,,,,
AspectJ,43709,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,,NullPointerException,,,,,,,
AspectJ,43709,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,,NullPointerException,,,,,,,
AspectJ,43709,Tree.java,org.eclipse.swt.widgets.Tree,wmNotifyChild,,NullPointerException,,,,,,,
AspectJ,43709,Control.java,org.eclipse.swt.widgets.Control,WM_NOTIFY,,NullPointerException,,,,,,,
AspectJ,43709,Composite.java,org.eclipse.swt.widgets.Composite,WM_NOTIFY,,NullPointerException,,,,,,,
AspectJ,43709,Control.java,org.eclipse.swt.widgets.Control,windowProc,,NullPointerException,,,,,,,
AspectJ,43709,Display.java,org.eclipse.swt.widgets.Display,windowProc,,NullPointerException,,,,,,,
AspectJ,43709,Native Method,org.eclipse.swt.internal.win32.OS,CallWindowProcW,,NullPointerException,,,,,,,
AspectJ,43709,OS.java,org.eclipse.swt.internal.win32.OS,CallWindowProc,,NullPointerException,,,,,,,
AspectJ,43709,Tree.java,org.eclipse.swt.widgets.Tree,callWindowProc,,NullPointerException,,,,,,,
AspectJ,43709,Tree.java,org.eclipse.swt.widgets.Tree,WM_LBUTTONDOWN,,NullPointerException,,,,,,,
AspectJ,43709,Native Method,org.eclipse.swt.internal.win32.OS,DispatchMessageW,,NullPointerException,,,,,,,
AspectJ,43709,OS.java,org.eclipse.swt.internal.win32.OS,DispatchMessage,,NullPointerException,,,,,,,
AspectJ,43709,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,,NullPointerException,,,,,,,
AspectJ,43709,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,,NullPointerException,,,,,,,
AspectJ,43709,Workbench.java,org.eclipse.ui.internal.Workbench,run,,NullPointerException,,,,,,,
AspectJ,43709,InternalBootLoader.java,org.eclipse.core.internal.boot.InternalBootLoader,run,,NullPointerException,,,,,,,
AspectJ,43709,BootLoader.java,org.eclipse.core.boot.BootLoader,run,,NullPointerException,,,,,,,
AspectJ,43709,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NullPointerException,,,,,,,
AspectJ,43709,Unknown Source,sun.reflect.NativeMethodAccessorImpl,invoke,,NullPointerException,,,,,,,
AspectJ,43709,Main.java,org.eclipse.core.launcher.Main,basicRun,,NullPointerException,,,,,,,
AspectJ,43709,Main.java,org.eclipse.core.launcher.Main,run,,NullPointerException,,,,,,,
AspectJ,43709,Main.java,org.eclipse.core.launcher.Main,main,,NullPointerException,,,,,,,
AspectJ,43783,ProgramElement.java,org.aspectj.asm.internal.ProgramElement,toLinkLabelString,,NullPointerException,,,,,,,
AspectJ,43783,AJDTStructureViewNode.java,org.eclipse.ajdt.internal.core.AJDTStructureViewNode,getLabel,,NullPointerException,,,,,,,
AspectJ,43783,AJDTStructureViewNodeAdapter.java,org.eclipse.ajdt.internal.core.AJDTStructureViewNodeAdapter,getLabel,,NullPointerException,,,,,,,
AspectJ,43783,WorkbenchLabelProvider.java,org.eclipse.ui.model.WorkbenchLabelProvider,getText,,NullPointerException,,,,,,,
AspectJ,43783,AspectJEditor.java,org.eclipse.ajdt.internal.ui.editor.AspectJEditor$1,run,,NullPointerException,,,,,,,
AspectJ,43783,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,,NullPointerException,,,,,,,
AspectJ,43783,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,,,
AspectJ,43783,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,,,
AspectJ,49638,Utility.java,org.aspectj.weaver.bcel.Utility,appendConversion,,BCException,,,,,,,
AspectJ,49638,BcelVar.java,org.aspectj.weaver.bcel.BcelVar,appendLoadAndConvert,,BCException,,,,,,,
AspectJ,49638,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,getAdviceArgSetup,,BCException,,,,,,,
AspectJ,49638,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,getAdviceInstructions,,BCException,,,,,,,
AspectJ,49638,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,weaveAfterReturning,,BCException,,,,,,,
AspectJ,49638,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,weaveAfter,,BCException,,,,,,,
AspectJ,49638,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,implementOn,,BCException,,,,,,,
AspectJ,49638,Shadow.java,org.aspectj.weaver.Shadow,implementMungers,,BCException,,,,,,,
AspectJ,49638,Shadow.java,org.aspectj.weaver.Shadow,implement,,BCException,,,,,,,
AspectJ,49638,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,implement,,BCException,,,,,,,
AspectJ,49638,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,BCException,,,,,,,
AspectJ,49638,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,BCException,,,,,,,
AspectJ,49638,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,weaveAndGenerateClassFiles,,BCException,,,,,,,
AspectJ,49638,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,BCException,,,,,,,
AspectJ,49638,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,BCException,,,,,,,
AspectJ,49638,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,BCException,,,,,,,
AspectJ,49638,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,BCException,,,,,,,
AspectJ,49638,Main.java,org.aspectj.tools.ajc.Main,run,,BCException,,,,,,,
AspectJ,49638,Main.java,org.aspectj.tools.ajc.Main,runMain,,BCException,,,,,,,
AspectJ,49638,Main.java,org.aspectj.tools.ajc.Main,main,,BCException,,,,,,,
AspectJ,49657,LogManager.java,ajee.logging.LogManager,ajc$interMethodDispatch1$ajee_logging_LogManager$ajee_logging_Loggable$getLogger,,,,,,,,,
AspectJ,49657,ExecutionTracer.java,ajee.tracing.ExecutionTracer,ajc$before$ajee_tracing_ExecutionTracer$926,,,,,,,,,
AspectJ,49657,Derived.java,library.Derived,<init>,,,,,,,,,
AspectJ,49814,ConfigParser.java,org.aspectj.util.ConfigParser,addFiles,,NullPointerException,,,,,,,
AspectJ,49814,ConfigParser.java,org.aspectj.util.ConfigParser,addFileOrPattern,,NullPointerException,,,,,,,
AspectJ,49814,ConfigParser.java,org.aspectj.util.ConfigParser,parseOneArg,,NullPointerException,,,,,,,
AspectJ,49814,ConfigParser.java,org.aspectj.util.ConfigParser,parseArgs,,NullPointerException,,,,,,,
AspectJ,49814,ConfigParser.java,org.aspectj.util.ConfigParser,parseCommandLine,,NullPointerException,,,,,,,
AspectJ,49814,BuildArgParser.java,org.aspectj.ajdt.ajc.BuildArgParser,genBuildConfig,,NullPointerException,,,,,,,
AspectJ,49814,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,genBuildConfig,,NullPointerException,,,,,,,
AspectJ,49814,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,49814,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,49814,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,49814,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,49814,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,51320,IfPointcut.java,org.aspectj.weaver.patterns.IfPointcut,concretize1,,ClassCastException,,,,,,,
AspectJ,51320,IfPointcut.java,org.aspectj.weaver.patterns.IfPointcut,concretize,,ClassCastException,,,,,,,
AspectJ,51320,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,concretize,,ClassCastException,,,,,,,
AspectJ,51320,Checker.java,org.aspectj.weaver.Checker,concretize,,ClassCastException,,,,,,,
AspectJ,51320,CrosscuttingMembers.java,org.aspectj.weaver.CrosscuttingMembers,addShadowMunger,,ClassCastException,,,,,,,
AspectJ,51320,CrosscuttingMembers.java,org.aspectj.weaver.CrosscuttingMembers,addDeclare,,ClassCastException,,,,,,,
AspectJ,51320,CrosscuttingMembers.java,org.aspectj.weaver.CrosscuttingMembers,addDeclares,,ClassCastException,,,,,,,
AspectJ,51320,CrosscuttingMembersSet.java,org.aspectj.weaver.CrosscuttingMembersSet,addAdviceLikeDeclares,,ClassCastException,,,,,,,
AspectJ,51320,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,addAdviceLikeDeclares,,ClassCastException,,,,,,,
AspectJ,51320,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,ClassCastException,,,,,,,
AspectJ,51320,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,ClassCastException,,,,,,,
AspectJ,51320,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,ClassCastException,,,,,,,
AspectJ,51320,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ClassCastException,,,,,,,
AspectJ,51320,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassCastException,,,,,,,
AspectJ,51320,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ClassCastException,,,,,,,
AspectJ,51320,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ClassCastException,,,,,,,
AspectJ,51320,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,ClassCastException,,,,,,,
AspectJ,51320,Main.java,org.aspectj.tools.ajc.Main,run,,ClassCastException,,,,,,,
AspectJ,51320,Main.java,org.aspectj.tools.ajc.Main,runMain,,ClassCastException,,,,,,,
AspectJ,51320,Main.java,org.aspectj.tools.ajc.Main,main,,ClassCastException,,,,,,,
AspectJ,51322,InterTypeMethodDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.InterTypeMethodDeclaration,build,,NullPointerException,,,,,,,
AspectJ,51322,AspectDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.AspectDeclaration,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,51322,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,buildInterTypeAndPerClause,,NullPointerException,,,,,,,
AspectJ,51322,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,completeTypeBindings,,NullPointerException,,,,,,,
AspectJ,51322,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,beginToCompile,,NullPointerException,,,,,,,
AspectJ,51322,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,51322,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,51322,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,51322,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,51322,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,51322,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,51322,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,51322,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,51322,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,53981,MakeDeclsPublicVisitor.java,org.aspectj.ajdt.internal.compiler.ast.MakeDeclsPublicVisitor,endVisit,,NullPointerException,,,,,,,
AspectJ,57430,CompilationResult.java,org.eclipse.jdt.internal.compiler.CompilationResult,computePriority,,NullPointerException,,,,,,,
AspectJ,57430,CompilationResult.java,org.eclipse.jdt.internal.compiler.CompilationResult,quickPrioritize,,NullPointerException,,,,,,,
AspectJ,57430,CompilationResult.java,org.eclipse.jdt.internal.compiler.CompilationResult,getProblems,,NullPointerException,,,,,,,
AspectJ,57430,CompilationResult.java,org.eclipse.jdt.internal.compiler.CompilationResult,getAllProblems,,NullPointerException,,,,,,,
AspectJ,57430,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager$4,acceptResult,,NullPointerException,,,,,,,
AspectJ,57430,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,acceptResult,,NullPointerException,,,,,,,
AspectJ,57430,WeaverAdapter.java,org.aspectj.ajdt.internal.compiler.WeaverAdapter,finishedWith,,NullPointerException,,,,,,,
AspectJ,57430,WeaverAdapter.java,org.aspectj.ajdt.internal.compiler.WeaverAdapter,weaveCompleted,,NullPointerException,,,,,,,
AspectJ,57430,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,
AspectJ,57430,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,NullPointerException,,,,,,,
AspectJ,57430,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,,,
AspectJ,57430,Compiler.java,org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,57430,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,57430,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,
AspectJ,57430,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,57430,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,,,
AspectJ,57430,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,,,
AspectJ,57430,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,,,
AspectJ,57430,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,,,
AspectJ,57430,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,,,
AspectJ,57436,Native Method,java.lang.ClassLoader,defineClass1,,ClassFormatError,,,,,,,
AspectJ,57436,ClassLoader.java,java.lang.ClassLoader,defineClass,,ClassFormatError,,,,,,,
AspectJ,57436,SecureClassLoader.java,java.security.SecureClassLoader,defineClass,,ClassFormatError,,,,,,,
AspectJ,57436,URLClassLoader.java,java.net.URLClassLoader,defineClass,,ClassFormatError,,,,,,,
AspectJ,57666,ZipOutputStream.java,java.util.zip.ZipOutputStream,putNextEntry,,ZipException,,,,,,,
AspectJ,57666,JarOutputStream.java,java.util.jar.JarOutputStream,putNextEntry,,ZipException,,,,,,,
AspectJ,57666,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,writeResource,,ZipException,,,,,,,
AspectJ,57666,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,copyResourcesFromJarFile,,ZipException,,,,,,,
AspectJ,57666,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,copyResourcesToDestination,,ZipException,,,,,,,
AspectJ,57666,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ZipException,,,,,,,
AspectJ,57666,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ZipException,,,,,,,
AspectJ,57666,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ZipException,,,,,,,
AspectJ,57666,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,ZipException,,,,,,,
AspectJ,57666,Main.java,org.aspectj.tools.ajc.Main,run,,ZipException,,,,,,,
AspectJ,57666,Main.java,org.aspectj.tools.ajc.Main,runMain,,ZipException,,,,,,,
AspectJ,57666,Main.java,org.aspectj.tools.ajc.Main,main,,ZipException,,,,,,,
AspectJ,58520,Assert.java,junit.framework.Assert,fail,,AssertionFailedError,,,,,,,
AspectJ,58520,Assert.java,junit.framework.Assert,assertTrue,,AssertionFailedError,,,,,,,
AspectJ,58520,FullyQualifiedArgumentTest.java,org.aspectj.tools.ajdoc.FullyQualifiedArgumentTest,checkContentsOfA,,AssertionFailedError,,,,,,,
AspectJ,58520,FullyQualifiedArgumentTest.java,org.aspectj.tools.ajdoc.FullyQualifiedArgumentTest,testPr58520,,AssertionFailedError,,,,,,,
AspectJ,58520,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,AssertionFailedError,,,,,,,
AspectJ,58520,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,,
AspectJ,58520,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,,
AspectJ,58520,Method.java,java.lang.reflect.Method,invoke,,AssertionFailedError,,,,,,,
AspectJ,58520,TestCase.java,junit.framework.TestCase,runTest,,AssertionFailedError,,,,,,,
AspectJ,58520,TestCase.java,junit.framework.TestCase,runBare,,AssertionFailedError,,,,,,,
AspectJ,58520,TestResult.java,junit.framework.TestResult$1,protect,,AssertionFailedError,,,,,,,
AspectJ,58520,TestResult.java,junit.framework.TestResult,runProtected,,AssertionFailedError,,,,,,,
AspectJ,58520,TestResult.java,junit.framework.TestResult,run,,AssertionFailedError,,,,,,,
AspectJ,58520,TestCase.java,junit.framework.TestCase,run,,AssertionFailedError,,,,,,,
AspectJ,58520,TestSuite.java,junit.framework.TestSuite,runTest,,AssertionFailedError,,,,,,,
AspectJ,58520,TestSuite.java,junit.framework.TestSuite,run,,AssertionFailedError,,,,,,,
AspectJ,58520,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,AssertionFailedError,,,,,,,
AspectJ,58520,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,AssertionFailedError,,,,,,,
