Bug ID,Commit Files
CASSANDRA-5127,"* 945853076c44d071ba5b554ecb69a080e5719d32 Handle states for non-vnode clusters correctly. Patch by brandonwilliams reviewed by slebresne for CASSANDRA-5127
  CHANGES.txt
  src/java/org/apache/cassandra/gms/Gossiper.java
  src/java/org/apache/cassandra/service/StorageService.java"
CASSANDRA-5133,"* 2354d62e3709ac4d73eb7bcf11504f9d93f9ff0d GPFS returns a default rack/dc as a last resort. Patch by brandonwilliams reviewed by vijay for CASSANDRA-5133
  src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java
* 1108ede0ff459d62add74487aa949139ed11d3ab GPFS loads dc/rack info from saved state if needed. Patch by brandonwilliams, reviewed by vijay for CASSANDRA-5133
  CHANGES.txt
  src/java/org/apache/cassandra/db/SystemTable.java
  src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java"
CASSANDRA-5136,"* 1c2a69c3580c0f093e48e06aea06408fe6e9d942 fix validation compaction of empty rows patch by Carl Yeksigian; reviewed by jbellis for CASSANDRA-5136
  CHANGES.txt
  src/java/org/apache/cassandra/db/compaction/CompactionManager.java"
CASSANDRA-5138,"* 371e7bf69bbfdca0f5415e32a8c0f652711f5257 Better validation when accessing CQL3 table from thrift
  CHANGES.txt
  src/java/org/apache/cassandra/thrift/ThriftValidation.java"
CASSANDRA-5151,"* 7ff2805c7e6a362eb451e6b8dfaec59642fee0f2 revert CASSANDRA-5151 from 1.2
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/config/KSMetaData.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/SystemTable.java
  src/java/org/apache/cassandra/db/compaction/CompactionTask.java
  src/java/org/apache/cassandra/service/CassandraDaemon.java
  test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
  test/unit/org/apache/cassandra/db/compaction/CompactionsTest.java
* aa90c88be14b337714739cd857c12cad2a9fedeb more robust solution to incomplete compactions + counters patch by yukim; reviewed by jbellis for CASSANDRA-5151
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/config/KSMetaData.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/SystemTable.java
  src/java/org/apache/cassandra/db/compaction/CompactionTask.java
  src/java/org/apache/cassandra/io/sstable/AbstractSSTableSimpleWriter.java
  src/java/org/apache/cassandra/service/CassandraDaemon.java
  test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
  test/unit/org/apache/cassandra/db/SystemTableTest.java
  test/unit/org/apache/cassandra/db/compaction/CompactionsTest.java"
CASSANDRA-5168,"* 3298c2f19edbb307893d4ba634dd14becc510157 Fix start key/end token validation for wide row iteration. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-5168
  CHANGES.txt
  src/java/org/apache/cassandra/thrift/ThriftValidation.java"
CASSANDRA-5185,"* 59bf44dd94939cea513a74250f6002357d1f9f2c Fix harmless NPE in MM/HHOM Patch by brandonwilliams, reviewed by Tyler Hobbs for CASSANDRA-5185
  src/java/org/apache/cassandra/db/HintedHandOffManager.java
  src/java/org/apache/cassandra/service/MigrationManager.java
* 7752f018b1cf4bbc03db77e251cd6272356087a9 fix symlinks to data dir not working; patch by yukim reviewed by jbellis for CASSANDRA-5185
  CHANGES.txt
  src/java/org/apache/cassandra/db/Directories.java"
CASSANDRA-5196,"* 7a90c7466fc3a4c372eb1d864bdb8229fdba6391 Improve handling of directory creation failures
  CHANGES.txt
  src/java/org/apache/cassandra/db/Directories.java
  src/java/org/apache/cassandra/io/util/FileUtils.java"
CASSANDRA-5197,"* 828572acdb5bff31f58362425b0c80ce6d606bf8 Avoid throwing AE when hosts don't have a hostId Patch by brandonwilliams, reviewed by iamaleksey for CASSANDRA-5197
  src/java/org/apache/cassandra/service/StorageService.java"
CASSANDRA-5201,"* 4cf8a8a6c356889609f9ffb74d548a68e52ec506 Add hadoop progressable compatibility. Patch by Ben Coverston, reviewed by brandonwilliams for CASSANDRA-5201
  build.xml
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/BulkOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/HadoopCompat.java
  src/java/org/apache/cassandra/hadoop/Progressable.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlOutputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingInputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingRecordReader.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java
* 249230834c2ce1ac169b2b3228d5d222f5ecacc2 Add hadoop progressable compatibility. Patch by Ben Coverston, reviewed by brandonwilliams for CASSANDRA-5201
  build.xml
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/BulkOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/HadoopCompat.java
  src/java/org/apache/cassandra/hadoop/Progressable.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlOutputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingInputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingRecordReader.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java
* f007a35357da582e928dc1ac872e4ebb4c09b708 Use EB HadoopCompat for compat with Hadoop 0.2.x Patch by Ben Coversaton, reviewed by brandonwilliams for CASSANDRA-5201
  CHANGES.txt
  build.xml
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingInputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingRecordReader.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java
* b9aece45e913fb20f9e04f3c5fdd02622ebb7898 Use EB HadoopCompat for compat with Hadoop 0.2.x Patch by Ben Coversaton, reviewed by brandonwilliams for CASSANDRA-5201
  CHANGES.txt
  build.xml
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkOutputFormat.java
  src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordWriter.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingInputFormat.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlPagingRecordReader.java
  src/java/org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java"
CASSANDRA-5202,"* 0a1b277d659e20cd19eaedaa7220b0fc55950dc4 CF id is now non-deterministic
  CHANGES.txt
  NEWS.txt
  src/java/org/apache/cassandra/cache/AutoSavingCache.java
  src/java/org/apache/cassandra/cache/CacheKey.java
  src/java/org/apache/cassandra/cache/KeyCacheKey.java
  src/java/org/apache/cassandra/cache/RowCacheKey.java
  src/java/org/apache/cassandra/config/CFMetaData.java
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/Directories.java
  src/java/org/apache/cassandra/io/sstable/SSTableReader.java
  src/java/org/apache/cassandra/service/CacheService.java
  src/java/org/apache/cassandra/service/CassandraDaemon.java
  src/java/org/apache/cassandra/tools/SSTableLevelResetter.java
  test/unit/org/apache/cassandra/cache/AutoSavingCacheTest.java
  test/unit/org/apache/cassandra/cache/ObjectSizeTest.java
  test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
  test/unit/org/apache/cassandra/db/DirectoriesTest.java
  test/unit/org/apache/cassandra/io/sstable/SSTableSimpleWriterTest.java"
CASSANDRA-5211,"* 85cfd383b11db2a19109c258159b26d20e7020e5 Check for the presence of both rack and dc in the system table. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-5211
  src/java/org/apache/cassandra/db/SystemTable.java"
CASSANDRA-5212,"* 60d0a1220f61fce8db0bf626c38cf3639b996c70 Add cassandra-rackdc.properties to debian package Patch by Vijay, reviewed by Brandon Williams for CASSANDRA-5212
| debian/cassandra.install
* 082ea28cd7286e9882e60913444b322ea691fc3d Unable to start when using Ec2Snitch Patch by Vijay, reviewed by Brandon Williams for CASSANDRA-5212
  src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java
  src/java/org/apache/cassandra/locator/SnitchProperties.java"
CASSANDRA-5214,"* 82de0ec75689d84ee6a4fa2d9a960f3326e5387a make local copies of compaction thresholds so they can't be changed out from under us mid-method patch by jbellis for CASSANDRA-5214
  src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java"
CASSANDRA-5225,"* 2fe8133bbe71d186ef43aeaa3b5a320685441d68 Fix missing columns in wide rows queries
  CHANGES.txt
  src/java/org/apache/cassandra/io/sstable/IndexHelper.java
  test/unit/org/apache/cassandra/io/sstable/IndexHelperTest.java"
CASSANDRA-5229,"* 45e6d912cca3de66a3af02e9df2c3484992d0a2e Fix repair hanging silently on an unexpected error
  CHANGES.txt
  src/java/org/apache/cassandra/streaming/IncomingStreamReader.java"
CASSANDRA-5234,"* 764bcd3f3da32da77deb052e1a22987d326e46e5 Pig: support for cql3 tables Patch by Alex Liu, reviewed by brandonwilliams for CASSANDRA-5234
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java
* 33a3d2ca57e855ff5484fb039f14d424132db93b Pig: support for cq3 tables Patch by Alex Liu, reviewed by brandonwilliams for CASSANDRA-5234
  CHANGES.txt
  examples/pig/README.txt
  examples/pig/test/test_storage.pig
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java
  src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java"
CASSANDRA-5236,"* aba9a17742ff6fd6fec2a355d7d7cce68fd06f04 Remove assertion that gossip is active in migration manager. Patch by brandonwilliams, reviewed by iamaleksey for CASSANDRA-5236
  src/java/org/apache/cassandra/service/MigrationManager.java"
CASSANDRA-5245,"* e4b3d403f3a2885dcf45ac574c9e4875f91a9724 Fix AssertionError during repair
  CHANGES.txt
  src/java/org/apache/cassandra/service/AntiEntropyService.java
  src/java/org/apache/cassandra/utils/MerkleTree.java"
CASSANDRA-5256,"* 686f516ccb887fe977238b53b9be307b56432b8c fix potential for multiple concurrent compactions of the same sstables patch by jbellis and yukim; reviewed by slebresne for CASSANDRA-5256
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java
  src/java/org/apache/cassandra/db/compaction/AbstractCompactionTask.java
  src/java/org/apache/cassandra/db/compaction/CompactionManager.java
  src/java/org/apache/cassandra/db/compaction/CompactionTask.java
  src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java
  src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java
  test/long/org/apache/cassandra/db/compaction/LongLeveledCompactionStrategyTest.java
  test/unit/org/apache/cassandra/Util.java
  test/unit/org/apache/cassandra/db/compaction/CompactionsPurgeTest.java"
CASSANDRA-5287,"* 500c3f3158f0becbdbde8bfdc0e2aa934e8f0bec Fix composite comparator with super columns
  CHANGES.txt
  src/java/org/apache/cassandra/config/CFMetaData.java"
CASSANDRA-529,"* 8f85a51e643c904ab4f80ba98234dcb1e384dd40 Use getHostAddress instead of toString(), Read Repair was throwing an Exception. Patch by sammyyu, reviewed by jbellis for CASSANDRA-529
  src/java/org/apache/cassandra/service/ReadRepairManager.java"
CASSANDRA-532,"* f77ec79a8b2b36a7928d13df7393509aa3859f97 avoid flushing empty binarymemtable patch by jbellis; reviewed by goffinet for CASSANDRA-532
  src/java/org/apache/cassandra/db/BinaryMemtable.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/db/Memtable.java
  src/java/org/apache/cassandra/io/SSTableTracker.java"
CASSANDRA-5334,"* 7cb8cf1df57a025d148bf1e5d84530e7c360fd24 Don't announce migrations to pre-1.2 nodes
  CHANGES.txt
  src/java/org/apache/cassandra/service/MigrationManager.java"
CASSANDRA-5341,"* 65b9093d4905da489e472dfd565417c6865d44c8 Fix writetime/ttl functions on columns with null values
  CHANGES.txt
  src/java/org/apache/cassandra/cql3/statements/Selection.java"
CASSANDRA-5345,"* 51a1f232b42b4385df7f2aca42a97b4c5b02c077 Catch errors when the JVM pulls the rug out from GCInspector patch by Josh McKenzie; reviewed by jbellis for CASSANDRA-5345
  CHANGES.txt
  src/java/org/apache/cassandra/service/GCInspector.java"
CASSANDRA-536,"* 2b8c1cec9ac40273a1491ebd697caf8431dc83a2 avoid making local node part of the token ring until bootstrap completes; fix other buglets patch by jbellis; reviewed by Jaakko Laine for CASSANDRA-536
  src/java/org/apache/cassandra/io/SSTable.java
  src/java/org/apache/cassandra/io/Streaming.java
  src/java/org/apache/cassandra/service/StorageService.java"
CASSANDRA-5364,"* 3f88b27b4c50cf03bbea491eb82bffbb8352d537 Fix Guava dependency version (12.0 -> 13.0.1) for Maven patch by Pavel Yaskevich; reviewed by Sylvain Lebresne for CASSANDRA-5364
  CHANGES.txt
  build.xml"
CASSANDRA-5368,"* 87d936251df056211673b90d62f37b9fe3440d83 Catch harmless error on shutdown. Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-5368
  src/java/org/apache/cassandra/net/MessagingService.java"
CASSANDRA-5378,"* 338fa9a30747d18befc0ff66b5cb5265f7bb65f1 Fix fat client. Patch by Carl Yeksigian, reviewed by brandonwilliams for CASSANDRA-5378
  examples/client_only/conf/cassandra.yaml
  examples/client_only/src/ClientOnlyExample.java
  src/java/org/apache/cassandra/cql3/statements/SelectStatement.java
  src/java/org/apache/cassandra/gms/Gossiper.java
  src/java/org/apache/cassandra/service/AbstractReadExecutor.java
  src/java/org/apache/cassandra/service/MigrationManager.java
  src/java/org/apache/cassandra/service/StorageService.java
  test/unit/org/apache/cassandra/locator/DynamicEndpointSnitchTest.java
  test/unit/org/apache/cassandra/service/InitClientTest.java
  test/unit/org/apache/cassandra/service/StorageServiceClientTest.java
* 6de0495e53adef564141eeb312d7e61e951a9ebc Fix the fat client. Patch by Carl Yeksigian, reviewed by brandonwilliams for CASSANDRA-5378
  examples/client_only/conf/cassandra.yaml
  examples/client_only/src/ClientOnlyExample.java
  src/java/org/apache/cassandra/cql3/statements/SelectStatement.java
  src/java/org/apache/cassandra/gms/Gossiper.java
  src/java/org/apache/cassandra/service/MigrationManager.java
  src/java/org/apache/cassandra/service/StorageService.java
  test/unit/org/apache/cassandra/locator/DynamicEndpointSnitchTest.java
  test/unit/org/apache/cassandra/service/InitClientTest.java
  test/unit/org/apache/cassandra/service/StorageServiceClientTest.java"
CASSANDRA-5383,"* 8dfd75de160a29516af315166649d5c66cec3113 Use Java7 file APIs to get saner exceptions etc.
  CHANGES.txt
  src/java/org/apache/cassandra/db/compaction/LeveledManifest.java
  src/java/org/apache/cassandra/io/util/FileUtils.java
  src/java/org/apache/cassandra/utils/BackgroundActivityMonitor.java
  src/java/org/apache/cassandra/utils/CLibrary.java
  src/java/org/apache/cassandra/utils/FBUtilities.java"
CASSANDRA-5391,"* cc6429e2722e764dce8cad77660732146ed596ab Fix streaming compressed files when using encryption; patch by yukim reviewed by iamaleksey for CASSANDRA-5391
  CHANGES.txt
  src/java/org/apache/cassandra/streaming/compress/CompressedFileStreamTask.java"
CASSANDRA-5393,"* 2762f484c90152eb23c641732ecf6f650e937bfc Add retry mechanism to OTC for non-droppable_verbs patch by jasobrown; reviewed by jbellis for CASSANDRA-5393
  src/java/org/apache/cassandra/net/OutboundTcpConnection.java
* 262e006eb76ca7fce366fd51310a980fd5312837 Add retry mechanism to OTC for non-droppable_verbs patch by jasobrown; reviewed by jbellis for CASSANDRA-5393
  src/java/org/apache/cassandra/net/OutboundTcpConnection.java"
CASSANDRA-5404,"* b82027ccbc315bfd46f760204c71358e5f85b254 Fix NPE during cql3 select with token()
  CHANGES.txt
  src/java/org/apache/cassandra/cql3/functions/FunctionCall.java
  src/java/org/apache/cassandra/cql3/statements/Selection.java"
CASSANDRA-5418,"* 0f1fb4340ca1f6360487c76909883bfedc63e4ce Fix streaming RangeTombstones at column index boundary; patch by slebresne reviewed by yukim for CASSANDRA-5418
  CHANGES.txt
  src/java/org/apache/cassandra/db/ColumnIndex.java
  src/java/org/apache/cassandra/io/sstable/SSTableWriter.java
  test/unit/org/apache/cassandra/streaming/StreamingTransferTest.java"
CASSANDRA-5440,"* 08b2bc5963a8732b5444f42ee421f15df9c838ea call iter.next before iter.remove patch by jbellis; reviewed by brandonwilliams for CASSANDRA-5440
  src/java/org/apache/cassandra/db/filter/SliceQueryFilter.java"
CASSANDRA-546,"* 01a2b07711d25f867ade855c5977f927afcddef2 force bind to correct address patch by jbellis; reviewed by Ray Slakinski for CASSANDRA-546
  src/java/org/apache/cassandra/net/TcpConnection.java"
CASSANDRA-5476,"* 57eb87b57cc7c69d99238ced08e50cc23b0127ba Fix ReadResponseSerializer.serializedSize() for digest reads
  CHANGES.txt
  src/java/org/apache/cassandra/db/ReadResponse.java"
CASSANDRA-5488,"* 7d2ce5f957b1fb392617c1ff05a561571eccd593 Fix NPE in Pig's widerow mode. Patch by Sheetal Gorsani and Jeremy Hanna, reviewed by brandonwilliams for CASSANDRA-5488
  CHANGES.txt
  examples/pig/test/test_storage.pig
  src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java"
CASSANDRA-550,"* b5f326383980fd3a2f9eb883189c29d54fe1f972 specifically look for TOKEN and GENERATION columns patch by jbellis; tested by Ray Slakinski for CASSANDRA-550
| src/java/org/apache/cassandra/db/SystemTable.java
* 266e94f320b47532761bad3972e5e2a5a664ae70 clean up temporary for-streaming files when done patch by jbellis; tested by Ray Slakinski for CASSANDRA-550
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/io/Streaming.java"
CASSANDRA-5504,"* 9793d6f32de5aab8b45fbf870104617e02bf3183 apply fix for CASSANDRA-4834 to the 1.2 branch.  See also CASSANDRA-5504
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java"
CASSANDRA-551,"* b2b4260c68631ea3e89c1435174254078daaed22 gracefully handle missing keyspace argument (cli)
  src/java/org/apache/cassandra/cli/CliClient.java"
CASSANDRA-5512,"* 68444f9b2f573425bdd38b378e14cd6a8c16821c Fix repair -snapshot not working patch by yukim; reviewed by jbellis for CASSANDRA-5512
  CHANGES.txt
  src/java/org/apache/cassandra/net/MessagingService.java"
CASSANDRA-552,"* f31e5779de32ea6bd719620e718632712ecf4323 make iterator closeable, again patch by jbellis; tested by ""elsif"" for CASSANDRA-552
  src/java/org/apache/cassandra/db/ColumnFamilyStore.java
  src/java/org/apache/cassandra/utils/CloseableIterator.java"
CASSANDRA-5529,"* 9879fa6122d325951d98f8bc601ff64dd04c2c67 Remove buggy thrift max message length option patch by jbellis; reviewed by tjake for CASSANDRA-5529
  CHANGES.txt
  conf/cassandra.yaml
  src/java/org/apache/cassandra/config/Config.java
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ConfigHelper.java
  src/java/org/apache/cassandra/thrift/CassandraDaemon.java
  src/java/org/apache/cassandra/thrift/TBinaryProtocol.java
* ac19c121524c928ff6f3237e12a26e42766ae836 Remove buggy thrift max message length option patch by jbellis; reviewed by tjake for CASSANDRA-5529
  CHANGES.txt
  conf/cassandra.yaml
  src/java/org/apache/cassandra/config/Config.java
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java
  src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java
  src/java/org/apache/cassandra/hadoop/ConfigHelper.java
  src/java/org/apache/cassandra/thrift/CassandraDaemon.java
  src/java/org/apache/cassandra/thrift/TBinaryProtocol.java"
CASSANDRA-5605,"* 7161aec42c5bdb9e007587e20bc71603a505a95d Avoid second-guessing out-of-space state patch by jbellis; reviewed by yukim for CASSANDRA-5605
  CHANGES.txt
  src/java/org/apache/cassandra/db/Directories.java
  src/java/org/apache/cassandra/db/compaction/CompactionManager.java
  src/java/org/apache/cassandra/db/compaction/Scrubber.java
  src/java/org/apache/cassandra/io/util/DiskAwareRunnable.java
  src/java/org/apache/cassandra/streaming/StreamIn.java
  test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java
  test/unit/org/apache/cassandra/db/DirectoriesTest.java
  test/unit/org/apache/cassandra/db/ScrubTest.java
  test/unit/org/apache/cassandra/io/sstable/SSTableReaderTest.java
  test/unit/org/apache/cassandra/io/sstable/SSTableSimpleWriterTest.java"
CASSANDRA-5631,"* 5e40a3b7c120f430d73ab34db68b361c0313b2eb Avoid NPEs when receiving table changes for an unknown keyspace
  CHANGES.txt
  src/java/org/apache/cassandra/service/MigrationManager.java"
CASSANDRA-5644,"* 082684dd806a0bf0964901e3749992e4b1a1d650 retain initial cause exceptions for internode encryption issues in MessagingService patch by hmetske reviewed by dbrosius for CASSANDRA-5644
  CHANGES.txt
  src/java/org/apache/cassandra/net/MessagingService.java"
CASSANDRA-5661,"* dfe49376097cf73c04c0d8506782263a2e820cb0 add file_cache_size_in_mb setting patch by pyaskevich and jbellis for CASSANDRA-5661
  CHANGES.txt
  conf/cassandra.yaml
  src/java/org/apache/cassandra/config/Config.java
  src/java/org/apache/cassandra/config/DatabaseDescriptor.java
  src/java/org/apache/cassandra/io/util/PoolingSegmentedFile.java
  src/java/org/apache/cassandra/io/util/RandomAccessReader.java
  src/java/org/apache/cassandra/metrics/FileCacheMetrics.java
  src/java/org/apache/cassandra/service/FileCacheService.java"
CASSANDRA-5668,"* 18f3a79fdd2414698817aa4c35d0f9b44d5a7e55 use REQUEST_RESPONSE to determine whether session is local to prevent false positives in RMVH forwarding case patch by jbellis; reviewed by slebresne for CASSANDRA-5668
| src/java/org/apache/cassandra/net/OutboundTcpConnection.java
| src/java/org/apache/cassandra/tracing/ExpiredTraceState.java
| src/java/org/apache/cassandra/tracing/TraceState.java
| src/java/org/apache/cassandra/tracing/Tracing.java
* fbe8a6eb213ee3558be701c73c31a0da79446657 Fix tracing when operation completesbefore all responses arrive patch by jbellis; reviewed by slebresne for CASSANDRA-5668
  CHANGES.txt
  src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java
  src/java/org/apache/cassandra/concurrent/StageManager.java
  src/java/org/apache/cassandra/concurrent/TracingAwareExecutorService.java
  src/java/org/apache/cassandra/net/MessagingService.java
  src/java/org/apache/cassandra/net/OutboundTcpConnection.java
  src/java/org/apache/cassandra/service/MigrationManager.java
  src/java/org/apache/cassandra/tracing/ExpiredTraceState.java
  src/java/org/apache/cassandra/tracing/TraceState.java
  src/java/org/apache/cassandra/tracing/Tracing.java
  test/unit/org/apache/cassandra/service/AntiEntropyServiceTestAbstract.java"
CASSANDRA-5701,"* 7bf14648ee6ed344acc0afe68e23d0b484826b24 add IRE for invalid CF supplied to get_count patch by Lyuben Todorov; reviewed by jbellis for CASSANDRA-5701
  CHANGES.txt
  src/java/org/apache/cassandra/thrift/CassandraServer.java"
CASSANDRA-5725,"* d30e328a33595475fa9837dbc9dc98bc17b08ff7 Log UnknownColumnfamilyException when closing socket patch by Suresh; reviewed by Sergio Bossa and jbellis for CASSANDRA-5725
  CHANGES.txt
  src/java/org/apache/cassandra/net/IncomingTcpConnection.java"
CASSANDRA-5755,"* 0ed859a5d0ece694f240b64e3212af37e0def1ac fix shuffle clear to use new blob literal format patch by dbrosius reviewed by jbellis for CASSANDRA-5755
  src/java/org/apache/cassandra/tools/Shuffle.java"
CASSANDRA-5757,"* 4f0d7b456a2ba14f9b63e41982daa7868cc82e63 Fix assertion error during repair
  CHANGES.txt
  src/java/org/apache/cassandra/db/DataRange.java
  src/java/org/apache/cassandra/io/sstable/SSTableReader.java
  src/java/org/apache/cassandra/io/sstable/SSTableScanner.java"
CASSANDRA-5768,"* 76ad645a3a8591dd7d5062dc97e2590631bf5970 When all seeds are unreachable don't bootstrap into a standalone cluster. Patch by brandonwilliams, reviewed by jasobrown for CASSANDRA-5768
  CHANGES.txt
  src/java/org/apache/cassandra/gms/GossipDigestAckVerbHandler.java
  src/java/org/apache/cassandra/gms/GossipDigestSynVerbHandler.java
  src/java/org/apache/cassandra/gms/Gossiper.java
  src/java/org/apache/cassandra/service/StorageService.java"
